"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Pollen.based.Reconstruction","MPI.ESM_GLAC1D","MPI.ESM_ICE6G","CLIMBER.X_GLAC1D","CLIMBER.X_ICE6G","TRACE.21K.I_ICE5G","TRACE.21K.II_ICE5G"
46475,"Velikoye raised bog",54.95167,22.34111,34,"Europe",3,3,3,3,3,6,4
46477,"Nikolsko-Lutinskoye bog",58.10645,31.04442,41,"Europe",4,3,3,3,3,4,4
46479,"Klukva peatland",53.83472,36.2525,201,"Europe",3,3,3,3,3,4,4
46481,"Staroselsky Moch",56.28528,32.0275,205,"Europe",3,3,3,3,3,4,4
46483,"Butovka",55.16667,36.41667,213,"Europe",3,3,3,3,3,4,4
46485,"Myshetskoe-Dolgoe",56.06667,37.33333,198,"Europe",3,4,4,3,3,4,4
46488,"Lake Kharinei",67.36667,62.75,110,"Asia",4,8,8,4,4,8,8
46490,"Mshinskoye raised bog",59.01111,29.97722,79,"Europe",4,3,3,3,3,4,4
46492,"Khorpyia",61.03333,60.05,120,"Asia",4,4,4,4,3,8,6
46514,"Vishnevskoe Lake",60.50222,29.51694,15,"Europe",4,4,4,4,4,8,4
46516,"Lake Babinskoye",59.61457,28.61129,7,"Europe",3,4,4,3,3,8,4
46523,"Mokhovoye",53.76667,64.25,178,"Asia",4,6,3,3,3,6,6
46544,"Parika",58.48888,25.77353,50,"Europe",3,3,3,3,3,4,4
46611,"Little Windy Hill Pond",41.43326,-106.337,2980,"North America",4,3,3,7,7,4,4
46630,"Begbie Lake",48.58559,-123.683,188,"North America",4,4,4,3,3,8,4
46645,"Lower Paintrock Lake",44.39279,-107.382,2798,"North America",4,6,6,7,7,6,6
46648,"Pfafforetsee",46.29951,7.58686,555,"Europe",3,3,3,3,6,6,3
46650,"Lago del Segrino",45.82802,9.26482,374,"Europe",3,3,3,3,6,6,3
46655,"Il Fuorn",46.66286,10.20994,1805,"Europe",4,3,3,3,6,4,4
46659,"Rainbow Lake",44.93616,-109.5,2963,"North America",4,3,3,7,7,4,4
46672,"Hummingbird Lake",56.55185,-135.012,46,"North America",4,6,6,4,4,8,8
46680,"West LaSalle",53.51975,-120.676,878,"North America",4,6,6,4,4,8,8
46689,"Klaarfontein Springs",-32.4239,18.49444,2,"Africa",6,7,7,6,6,7,7
46691,"Deva-Deva",-7.1222,37.62053,2600,"Africa",5,2,2,1,1,6,6
46695,"Oblong Tarn, Mt Kenya, Kenya",-0.14531,37.30171,4350,"Africa",1,6,6,1,1,6,6
46702,"Mare d'Oursi",14.65787,0.47614,294,"Africa",5,6,6,7,7,6,1
46704,"RUMUIKU",-0.46234,37.53599,2154,"Africa",1,6,6,1,1,6,6
46709,"Rietvlei-Still Bay",-34.3542,21.53545,17,"Africa",5,7,6,6,6,7,3
46711,"Mt Shengena",-4.292,37.92283,2000,"Africa",3,2,2,1,1,6,6
46716,"Billings Park",46.71273,-92.1424,188,"North America",3,3,3,3,3,4,4
46718,"North Bay",46.65248,-92.2383,183,"North America",3,3,3,3,3,4,4
46720,"Minnesota Point",46.73338,-92.065,184,"North America",3,3,3,3,3,4,4
46722,"Pokegama Bay",46.69583,-92.172,186,"North America",3,3,3,3,3,4,4
46724,"Bosque de Avicennia",-0.92777,-46.7022,2,"South America",1,1,1,1,1,6,5
46726,"North of Clough Island",46.71387,-92.1868,193,"North America",4,3,3,3,3,4,4
46728,"Lake Tritrivakely",-19.7783,46.91939,1778,"Africa",5,1,1,1,1,6,6
46730,"Beauty Lake",44.96856,-109.572,2878,"North America",4,3,3,7,7,4,4
46798,"Driehoek Vlei",-32.44,19.16,900,"Africa",6,7,7,6,6,7,7
46803,"Mica Lake",60.68695,-148.143,100,"North America",4,6,6,4,4,8,8
46806,"Sneeuberg Vlei",-32.4467,19.14861,1440,"Africa",6,7,7,6,6,7,7
46841,"Malahlapanga",-22.8889,31.0405,369,"Africa",5,2,5,1,1,2,2
46995,"Furo do Chato",-0.87361,-46.65,2,"South America",1,1,1,1,1,6,5
46998,"Laguna Rabadilla de Vaca",-4.25547,-79.1121,3312,"South America",1,1,5,1,1,1,1
47011,"Laguna Cocha Caranga",-4.04586,-79.1596,2710,"South America",1,1,5,1,1,1,1
47027,"Fuldera-Palü Lunga",46.61469,10.34647,1822,"Europe",4,3,3,3,6,4,4
47110,"Dove Lake",-41.6606,145.9611,934,"Indopacific",3,3,3,2,2,6,3
47259,"Hall's Cave",29.97344,-99.3752,677,"North America",3,6,6,1,1,6,6
47494,"Campo Salgado",-0.91278,-46.6831,3,"South America",1,1,1,1,1,6,5
47497,"Laguna Zurita",-3.97467,-79.1176,2590,"South America",1,1,5,1,1,1,1
47502,"EL Tiro-Pass",-3.98978,-79.1452,2810,"South America",1,1,5,1,1,1,1
47506,"Seal Beach wetland",33.73917,-118.084,1,"North America",7,6,6,5,7,6,6
47520,"Prášilské jezero",49.07525,13.40005,1079,"Europe",3,3,3,3,6,4,4
47527,"Blackwood Sinkhole",26.79872,-77.4234,0,"North America",1,2,5,1,2,2,2
47535,"Nunalleq",59.72039,-161.845,8,"North America",4,6,8,4,7,8,8
47537,"Sa Curcurica",40.45547,9.78752,0,"Europe",2,2,6,2,3,3,7
47555,"Cupola Pond",36.79913,-91.09,243,"North America",3,2,6,2,2,7,6
47561,"Laguna Mandioré",-18.0918,-57.5627,92,"South America",1,3,1,1,1,1,3
47564,"Lago Rogaguado",-12.9974,-65.9861,125,"South America",1,5,2,1,1,1,3
47567,"Nativo do Flamengo",-19.1635,-39.9395,25,"South America",1,1,1,1,7,6,6
47580,"Gorgo Lungo",37.90101,13.40842,877,"Europe",3,7,7,2,7,6,3
47584,"Gorgo Tondo",37.90131,13.41265,783,"Europe",3,7,7,2,7,6,3
47587,"Urgo Pietra Giordano",37.85262,14.12767,1323,"Europe",3,7,7,2,7,6,3
47590,"Urio Quattrocchi",37.90121,14.39575,1044,"Europe",3,7,7,2,7,6,3
47595,"Kashiru Swamp",-3.45,29.53333,2240,"Africa",6,6,3,1,1,1,3
47599,"Mobile Bay, MB0810-GC20",30.291,-87.883,0,"North America",2,6,6,2,2,2,2
47602,"St. Catherines Island (Northwest Marsh)",31.68721,-81.1522,0,"North America",3,2,5,2,2,2,2
47604,"Gouillé Loéré",46.15006,7.35751,2503,"Europe",3,3,3,3,6,6,3
47608,"Lake Malawi MAL05-2",-10.0183,34.18667,468,"Africa",5,5,2,1,1,2,2
47610,"Chickaree Lake",40.33413,-105.841,2796,"North America",3,6,6,7,7,6,6
47618,"Hopschensee",46.2525,8.023056,2026,"Europe",3,3,3,3,6,6,3
47621,"Pearson's Pond",37.3527,-122.257,365,"North America",3,3,3,6,6,6,4
47663,"Karakol",42.83889,77.3925,2353,"Asia",8,7,6,6,7,7,6
47666,"Lake Huila",-0.42342,-78.0179,2608,"South America",1,1,1,1,1,1,1
47669,"Kichikol",39.98767,73.55193,2541,"Asia",8,6,6,8,8,6,6
47671,"Bakaly",41.86734,71.96008,1859,"Asia",3,3,6,3,6,6,6
47673,"Nizhnee",41.30935,72.96399,1371,"Asia",3,3,6,3,6,6,6
47681,"Verkhnee",41.30912,72.95762,1440,"Asia",3,3,6,3,6,6,6
47683,"Ak Terek",41.2815,72.83431,1748,"Asia",6,3,6,3,6,6,6
47685,"Ortok",41.24565,73.26452,1786,"Asia",3,3,6,3,6,7,6
47687,"Swan Lake",42.2944,-111.992,1450,"North America",6,3,6,6,6,6,4
47767,"Grootdrift - Verlorenvlei",-32.4007,18.47406,1,"Africa",6,7,7,6,6,7,7
47771,"Grootdrift - Verlorenvlei",-32.4007,18.47406,1,"Africa",6,7,7,6,6,7,7
47817,"Wenquan wetland",44.97373,81.03134,1300,"Asia",6,7,6,3,3,6,7
47864,"CORAF",-4.74201,11.84659,1,"Africa",5,1,5,1,1,1,1
47866,"CORAF",-4.74201,11.84659,1,"Africa",5,1,5,1,1,1,1
47973,"Eilandvlei",-33.9934,22.64129,2,"Africa",5,7,6,6,6,7,3
48072,"Dářko",49.63968,15.87371,622,"Europe",3,3,3,3,3,4,4
48358,"Popradské  pleso",49.15343,20.07971,1513,"Europe",3,3,3,6,6,4,4
48361,"Sunken Island Lake",60.59302,-150.886,76,"North America",4,6,6,4,4,8,8
48363,"Choquette Lake",59.94518,-151.111,517,"North America",4,6,6,4,4,8,8
48549,"Wawona Meadow",37.52858,-119.645,1275,"North America",3,6,6,6,6,6,6
48614,"Cerro Toledo",-4.37461,-79.1115,3150,"South America",1,1,5,1,1,1,1
48616,"Morkill Lake",53.60656,-120.652,780,"North America",4,6,6,4,4,8,8
48621,"Mallin Casanova",-47.6436,-72.9752,126,"South America",4,4,4,4,4,3,3
48624,"Laguna La Pava",-44.2797,-71.5233,731,"South America",2,3,3,3,3,3,3
48633,"Cerro Toledo",-4.37461,-79.1115,3110,"South America",1,1,5,1,1,1,1
48645,"Rabadilla de Vaca mire",-4.25658,-79.1209,3200,"South America",1,1,5,1,1,1,1
48651,"Lowelak Swamp",-2.93333,151.4167,5,"Indopacific",1,1,1,1,7,1,1
48656,"Lake Hordorli",-2.54085,140.5899,798,"Indopacific",1,1,1,1,1,1,1
48658,"Sehestedter Aussendeichsmoor",53.43892,8.307095,4,"Europe",3,3,3,3,3,6,6
48668,"Flögeln Fischer",53.66697,8.80243,1,"Europe",3,3,3,3,3,6,6
48685,"Nelson Lake",41.83421,-88.3817,211,"North America",3,3,3,3,3,7,6
48700,"Lagunas Natosas Bosque",-4.73042,-79.4241,3495,"South America",1,1,5,1,1,1,1
48703,"Valle Pequeño",-4.11608,-79.1721,3244,"South America",1,1,5,1,1,1,1
48705,"Lake Kumpaka",-2.83663,-77.9621,333,"South America",1,1,1,1,1,1,1
48708,"Day Wash #14",34.29892,-110.655,2236,"North America",3,6,6,6,6,6,6
48712,"Forestdale Valley",34.12117,-110.11,1830,"North America",3,6,6,6,6,6,6
48721,"Emile Lake",64.05443,-114.106,393,"North America",4,4,4,4,4,8,8
48723,"Cheney Lake",46.38043,-91.7011,340,"North America",3,3,3,3,3,4,4
48728,"Forestdale Valley",34.12117,-110.11,1830,"North America",6,6,6,6,6,6,6
48730,"Cheney Lake",46.38043,-91.7011,340,"North America",3,3,3,3,3,4,4
48733,"Cocha Caranga Mire",-4.04382,-79.1626,2710,"South America",1,1,5,1,1,1,1
48735,"Rokytecká slať",49.0161,13.41023,1100,"Europe",3,3,3,3,6,4,4
48740,"Dune Pond",34.41357,-119.882,5,"North America",8,6,6,5,7,6,6
48750,"Rocky Draw",34.27855,-110.459,2150,"North America",3,6,6,6,6,6,6
48752,"Laguna Portezuelo",-37.9118,-71.0408,1733,"South America",2,3,3,6,6,3,3
48756,"La Calderilla",27.96268,-15.5534,1770,"Africa",5,7,7,6,6,7,7
48761,"Steinkiste",53.65993,8.772888,4,"Europe",3,3,3,3,3,6,6
48765,"Llaviucu",-2.84278,-79.1461,3115,"South America",1,1,1,1,1,1,1
48769,"Flögelner Holz",53.65484,8.769558,6,"Europe",3,3,3,3,3,6,6
48771,"Sharp Hollow",34.30232,-110.817,2312,"North America",2,6,6,6,6,6,6
48777,"Fuhrenkamp",53.65498,8.77929,6,"Europe",3,3,3,3,3,6,6
48782,"Jagen 20",53.67158,8.717136,8,"Europe",3,3,3,3,3,6,6
48794,"Immenmoor",53.67397,8.724022,7,"Europe",3,3,3,3,3,6,6
48796,"Silbersee",53.66392,8.727432,6,"Europe",3,3,3,3,3,6,6
48798,"Swienskuhle",53.67167,8.722844,5,"Europe",3,3,3,3,3,6,6
48814,"Borden Lake",46.18861,-89.7,510,"North America",4,3,3,3,3,4,4
48818,"Hells Kitchen Lake",46.18583,-89.7031,505,"North America",3,3,3,3,3,4,4
48837,"Lake Pata",0.28602,-66.6767,300,"South America",1,1,1,1,1,1,1
48840,"Cajanuma valley",-4.14972,-79.1569,3285,"South America",1,1,5,1,1,1,1
48843,"BB01",35.82929,-106.614,2485,"North America",3,6,6,7,7,6,6
48846,"BB02",35.8344,-106.619,2496,"North America",3,6,6,7,7,6,6
48854,"Lake Fork Canyon",35.85899,-106.728,2457,"North America",3,6,6,7,7,6,6
48857,"MCA4",35.79181,-106.634,2500,"North America",3,6,6,7,7,6,6
48861,"Ackerman Lake",46.33129,-86.7979,287,"North America",3,3,3,3,3,4,4
48873,"South Kratt Lake",46.84313,-88.8633,369,"North America",3,3,3,3,3,4,4
48875,"Vankervelsvlei",-34.0132,22.90335,153,"Africa",1,7,6,6,6,7,3
48877,"Eilandvlei",-33.9944,22.64013,2,"Africa",5,7,6,6,6,7,3
48879,"Trout Lake",46.85857,-87.8961,255,"North America",3,3,3,3,3,4,4
48882,"Haarsteegse Wiel",51.71756,5.185116,1,"Europe",3,3,3,3,3,4,4
48883,"Haarsteegse Wiel",51.71756,5.185116,1,"Europe",3,3,3,3,3,4,4
48887,"Young Lake",46.44318,-85.7162,281,"North America",3,3,3,3,3,4,4
48893,"Partridge Lake",47.41911,-88.0083,301,"North America",3,3,3,3,3,4,4
48911,"Etang Fer-de-Lance",45.35584,-72.2262,288,"North America",3,3,3,3,3,4,4
48925,"Chase Lake",46.40759,-69.0423,250,"North America",3,3,3,3,6,4,6
48931,"El Carrizal lake",41.31848,-4.14498,860,"Europe",3,3,6,6,6,3,3
48935,"Espinosa de Cerrato",41.95209,-3.93936,885,"Europe",3,3,6,6,6,3,3
48942,"Barbaroxa de Baixo",38.07905,-8.80983,3,"Europe",3,6,6,5,6,6,6
48945,"Holey Meadow",35.95367,-118.617,1925,"North America",3,6,6,6,6,6,6
48954,"Fish Lake",38.55186,-111.696,2700,"North America",3,3,6,6,6,6,6
48957,"Change-Glatinier",48.11667,-0.78889,102,"Europe",3,3,3,3,7,3,3
48960,"Lac du Mont de Belier",45.33944,2.64556,914,"Europe",3,3,3,3,3,3,6
48962,"La Beuffarde",46.82361,6.42306,1111,"Europe",3,3,3,3,6,6,3
48964,"Trout Meadow",36.19685,-118.424,1890,"North America",3,6,6,6,6,6,6
48966,"Uddelermeer",52.24591,5.76097,26,"Europe",3,3,3,3,3,6,6
48971,"Le Jolan",45.13944,2.85917,1120,"Europe",3,3,3,3,3,3,6
48973,"Le Suc",45.37722,2.90472,1210,"Europe",3,3,3,3,3,3,6
48980,"Plaine Alpe",44.96389,6.59417,1850,"Europe",8,3,3,2,3,6,3
48984,"Pré Rond",44.91889,6.59417,1800,"Europe",4,3,3,2,3,6,3
49063,"Laguna Bella Vista",-13.6167,-61.55,160,"South America",1,1,1,1,1,1,1
49080,"Botija bog",39.603,-4.69673,755,"Europe",3,6,6,6,6,6,6
49082,"Windy Lake",49.81292,-117.878,1813,"North America",4,4,4,3,3,8,4
49106,"Colônia CO3",-23.8675,-46.7056,900,"South America",1,1,1,1,5,2,2
49139,"Yaksha 2",61.69611,55.57417,140,"Asia",4,4,4,4,4,8,4
49141,"Yaksha 3",61.73139,55.49417,131,"Asia",3,4,4,4,4,8,4
49143,"Bastani",42.06583,9.13417,2094,"Europe",3,6,6,2,3,3,4
49147,"Thunder Lake",52.2277,-119.349,1539,"North America",4,6,6,4,4,8,8
49149,"La Gourre",44.385,6.00333,992,"Europe",3,6,6,2,3,3,4
49154,"Redmountain Lake",53.92133,-121.296,1590,"North America",4,6,6,4,4,8,8
49175,"Villaverde",38.79895,-2.36032,870,"Europe",3,6,6,6,6,6,6
49177,"Siles lake",38.38903,-2.5095,1320,"Europe",3,6,6,6,6,6,6
49179,"Cañada de la Cruz",38.0675,-2.6875,1595,"Europe",3,6,6,6,6,6,6
49216,"Lake Kavitaha",-19.0417,46.78333,1210,"Africa",1,1,1,1,1,6,6
49218,"Las Lanchas",39.58577,-4.8943,800,"Europe",3,6,6,6,6,6,6
49222,"Verdeospesoa mire",43.055,-2.86139,1015,"Europe",3,3,6,6,6,3,3
49225,"Royal Basin Meadow Ridge",47.82399,-123.219,1772,"North America",4,3,3,3,3,4,4
49229,"Royal Basin Meadow Ridge",47.82399,-123.219,1772,"North America",4,3,3,3,3,4,4
49235,"Royal Basin Meadow Ridge",47.82399,-123.219,1772,"North America",4,3,3,3,3,4,4
49238,"Mbalang [M4]",7.323126,13.7399,1110,"Africa",5,1,1,6,6,1,1
49242,"Lake Salines",38.50472,-0.88889,475,"Europe",3,3,6,6,6,6,6
49255,"Schmidt Lake",44.16725,-81.3116,282,"North America",3,3,3,3,3,6,7
49257,"La Cruz",39.98778,-1.87333,1004,"Europe",3,3,6,6,6,6,6
49261,"Lake Tilla",10.54461,12.13132,690,"Africa",5,1,6,7,7,1,1
49265,"Bassa Nera",42.63896,0.92444,1891,"Europe",3,3,6,6,6,3,3
49269,"Tizong [T2]",7.25281,13.57651,1160,"Africa",5,1,1,6,6,1,1
49276,"Wickett Pond",42.55037,-72.4319,325,"North America",3,3,3,2,2,4,6
49347,"Aalkistensee",48.99372,8.7611,227,"Europe",3,3,3,3,6,4,4
49351,"HRST 13-01",50.7653,-82.7798,168,"North America",4,3,3,3,3,4,4
49353,"Frickenhauser See",50.40287,10.23705,315,"Europe",3,3,3,3,3,4,4
49356,"Joldelund-Hörrmoos",54.64474,9.14598,22,"Europe",3,3,3,3,3,6,6
49404,"Loon Lake",44.11382,-110.95,1961,"North America",3,3,6,6,6,6,4
49406,"Ndurumu Swamp",-2.71667,29.96667,1363,"Africa",5,6,3,1,1,1,3
49410,"Lake Tanganyika [north basin]",-4.19,29.31026,773,"Africa",5,3,1,1,1,2,2
49412,"Blacktail Pond",44.95551,-110.602,2012,"North America",4,3,3,6,6,4,4
49414,"Johns Lake",48.63738,-113.857,1016,"North America",4,4,4,3,3,6,4
49419,"Black Lake",47.8634,-114.324,985,"North America",4,4,3,3,3,4,4
49421,"Yellowstone Lake",44.39252,-110.423,2360,"North America",4,6,6,6,6,6,6
49428,"Lake Mitsinjo",-16.0333,45.85,9,"Africa",5,1,1,1,1,6,6
49430,"Groter Warder",54.17131,10.41846,22,"Europe",3,3,3,3,3,6,4
49432,"Probstenwerder",54.21785,10.29035,20,"Europe",3,3,3,3,3,6,4
49434,"Großer Eutiner See",54.14263,10.63284,27,"Europe",3,3,3,3,3,6,4
49444,"Zeller See",48.00176,9.64465,577,"Europe",3,3,3,3,6,4,4
49447,"Bal Lake",13.30694,10.94944,300,"Africa",5,7,7,7,7,6,6
49451,"Lower Red Rock Lake",44.63154,-111.865,2015,"North America",4,4,3,6,6,4,4
49457,"Großer Plöner See",54.15722,10.42333,21,"Europe",3,3,3,3,3,6,4
49466,"Schulzensee",53.24699,12.84694,60,"Europe",3,3,3,3,3,6,4
49468,"Tiefer See",53.7914,12.28974,20,"Europe",3,3,3,3,3,6,4
49474,"Rugensee",53.72396,11.37597,49,"Europe",3,3,3,3,3,6,4
49489,"Doda Pilii",46.64239,22.85947,1033,"Europe",3,3,3,6,6,6,6
49495,"Nyamuswaga Valley",-2.9,29.98333,1546,"Africa",5,6,3,1,1,1,3
49497,"Ahakagyezi Swamp",-1.11667,29.9,1830,"Africa",1,6,3,1,1,1,3
49499,"Al Jourd",34.35,36.2,2100,"Europe",3,6,6,6,6,6,6
49513,"Hybkaňa",48.9133,22.16329,820,"Europe",3,3,3,6,6,6,4
49519,"Lake Sidi Ali",33.06806,-4.99833,2080,"Africa",3,7,7,6,6,7,7
49523,"Lago Lungo",42.47556,12.84722,369,"Europe",3,6,6,2,7,6,3
49526,"Anzali lagoon",37.44889,49.38028,-24,"Asia",3,7,7,6,6,6,6
49528,"Amirkola lagoon",37.35694,50.195,-23,"Asia",3,7,7,6,6,6,6
49530,"Lago Trifoglietti",39.54889,16.02222,1056,"Europe",3,7,7,2,7,6,3
49609,"Saint Florent",42.67222,9.30444,1,"Europe",6,6,6,2,3,3,4
49616,"Eini Peatland",56.85306,26.88722,109,"Europe",4,3,3,3,3,4,4
49618,"Piantarella lagoon",41.37361,9.21972,0,"Europe",6,6,6,2,3,3,4
49642,"Lake Kuzi",57.03078,25.33517,192,"Europe",3,3,3,3,3,4,4
49658,"Svetinu lake",56.76028,27.14944,95,"Europe",3,3,3,3,3,4,4
49906,"Jezioro Woniesc",51.99694,16.70528,68,"Europe",3,3,3,3,3,6,4
49913,"Shum Laka",5.85,10.05,1355,"Africa",5,1,1,6,6,1,1
49923,"Mukibongo Valley",-3.15833,30.58333,1540,"Africa",5,6,3,1,1,1,3
49951,"Donja Sipulja",44.50397,19.50429,250,"Europe",3,6,3,2,6,3,3
49953,"Dastín",48.64559,17.97578,376,"Europe",3,3,3,3,3,4,4
50117,"truwana East Coast Lagoon",-40.3421,148.3645,1,"Indopacific",3,3,3,2,2,6,3
50120,"Green Lagoon",-40.443,148.1438,10,"Indopacific",3,3,3,2,2,6,3
50125,"Yakka Lagoon",-40.3589,148.2447,30,"Indopacific",3,3,3,2,2,6,3
50225,"M77/2_056-3",-3.74983,-81.1208,-350,"South America",1,1,1,1,1,1,1
50245,"Hayla Cave",10.76,47.3,1800,"Africa",5,7,7,6,6,6,6
50422,"Lake Tanganyika [LTBP cores]",-6.41735,29.55472,773,"Africa",5,3,1,1,1,2,2
50424,"Lake Tanganyika [LTBP cores]",-6.41735,29.55472,773,"Africa",6,3,1,1,1,2,2
50426,"Lake Tanganyika [LTBP cores]",-6.41735,29.55472,773,"Africa",6,3,1,1,1,2,2
50429,"GeoB2107-3",-27.18,-46.45,-1048,"South America",1,2,2,7,5,2,2
51727,"Foster Lake",44.8731,-110.168,2018,"North America",4,3,3,6,6,4,4
51729,"Buck Lake",44.9039,-110.126,2118,"North America",4,3,3,6,6,4,4
51739,"Slough Creek Pond",44.93333,-110.35,1884,"North America",4,3,3,6,6,4,4
51741,"Buffalo Ford Pond",44.93434,-110.385,1917,"North America",4,3,3,6,6,4,4
51743,"Middle Rainbow Lake",45.02208,-110.741,1792,"North America",3,4,3,3,3,4,4
51745,"Big Trumpeter Lake",44.91538,-110.369,1873,"North America",3,3,3,6,6,4,4
51747,"Big Slide Lake",45.00368,-110.699,1728,"North America",4,4,3,6,6,4,4
51749,"Floating Island Lake",44.94164,-110.451,1996,"North America",4,3,3,6,6,4,4
51926,"Colle Gnifetti",45.92936,7.87514,4450,"Europe",3,3,3,3,6,6,3
51928,"Tortoise Lagoon",-27.5164,153.4731,39,"Indopacific",2,5,6,1,5,6,6
51930,"Fern Pool",-15.9374,126.2799,450,"Indopacific",1,1,5,6,6,6,6
51932,"Black Springs",-15.6307,126.3835,370,"Indopacific",5,1,5,6,6,6,6
51974,"Gap Springs",-16.4022,126.1344,560,"Indopacific",5,1,5,6,6,6,6
52024,"Goose Lake",44.54135,-110.842,2196,"North America",4,4,3,6,6,4,4
52028,"Crystal Lagoon",-40.4771,148.3508,8,"Indopacific",3,3,3,2,2,6,3
52034,"Tower Hill",-38.3202,142.3562,20,"Indopacific",2,3,3,2,2,6,3
52053,"Hidden Swamp",-38.0174,147.6303,10,"Indopacific",3,3,3,6,6,6,3
52055,"Huffman Lake",45.13062,-84.7813,347,"North America",3,3,3,3,3,4,4
52057,"Lake Condah",-38.0643,141.8292,127,"Indopacific",6,3,3,2,2,6,3
52060,"Deelpan Meriba 1",-29.1833,25.75,1300,"Africa",6,6,6,7,7,3,3
52070,"Tell Leilan",36.86417,41.2375,374,"Europe",6,6,6,6,6,6,6
52072,"Mirna River",45.33639,13.65833,1,"Europe",3,3,3,3,6,4,4
52074,"Creixell",41.15556,1.43389,1,"Europe",3,3,6,6,6,3,3
52076,"Bereket",37.54222,30.295,1410,"Europe",3,6,6,6,6,6,6
52080,"Tell Tweini",35.37083,35.93722,19,"Europe",3,6,6,6,6,6,6
52082,"Laihalampi",61.48833,26.08083,137,"Europe",3,4,4,4,4,8,4
52084,"Pla de l'Estany",42.18833,2.52972,520,"Europe",3,3,6,6,6,6,6
52088,"Toskaljarvi",69.2,21.46667,704,"Europe",4,4,4,4,4,8,8
52092,"Marboré Lake",42.69556,0.04,2612,"Europe",3,3,6,6,6,3,3
52093,"Lehmilampi",63.61667,29.1,98,"Europe",4,4,4,4,4,8,6
52095,"Alderhill Bottom",50.92333,-1.71556,83,"Europe",3,3,3,3,3,6,7
52103,"Bigland Tarn",54.23778,-2.99028,155,"Europe",3,3,3,3,3,6,6
52107,"Basa de la Mora",42.54556,0.32528,1914,"Europe",3,3,6,6,6,3,3
52111,"Barrow Moor",50.865,-1.64639,58,"Europe",3,3,3,3,3,6,7
52113,"Church Moor",50.86111,-1.65083,58,"Europe",3,3,3,3,3,6,7
52115,"Gritnam Bog",50.85917,-1.59806,36,"Europe",3,3,3,3,3,6,7
52117,"Hive Garn Bottom",50.93417,-1.72083,83,"Europe",3,3,3,3,3,6,7
52119,"Stephill Bottom",50.84639,-1.49722,13,"Europe",3,3,3,3,3,6,7
52121,"The Noads Bog",50.85389,-1.43583,20,"Europe",3,3,3,3,3,6,7
52123,"Rakes Brakes Bottom",50.9125,-1.68556,72,"Europe",3,3,3,3,3,6,7
52127,"Lago Verdarolo",44.35922,10.12311,1390,"Europe",3,6,6,2,7,6,3
52131,"Lodge Road Bog B Epping Forest",51.67944,-0.06972,41,"Europe",3,3,3,3,3,6,7
52140,"Clifford Lake",45.02855,-84.6364,377,"North America",3,3,3,3,3,4,4
52144,"Horseshoe Lake",44.59948,-83.7693,284,"North America",3,3,3,3,3,4,4
52150,"Lago Albano",41.75,12.66667,293,"Europe",3,6,6,2,7,6,3
52153,"Birkat Ram",33.25,35.66667,940,"Europe",3,7,7,6,6,7,7
52155,"Kinneret",32.82028,35.58861,-211,"Europe",3,7,7,6,6,6,6
52156,"Lago di Nemi",41.71667,12.7,320,"Europe",3,6,6,2,7,6,3
52158,"Skomer",51.74,-5.3,60,"Europe",6,3,3,3,7,6,6
52162,"Lingua d'Oca",41.83056,12.275,2,"Europe",3,6,6,2,7,6,3
52170,"Edercloon",53.81556,-7.89611,47,"Europe",3,3,3,3,7,6,6
52194,"Rålstranda",70.00278,15.43333,15,"Europe",8,4,6,4,4,8,8
52205,"Slieveanorra bog",55.08444,-6.1925,306,"Europe",3,3,3,3,3,6,6
52209,"Panther Potholes",48.6587,-121.04,1100,"North America",4,4,6,3,3,8,4
52214,"Lake Badsjön",68.34472,18.79667,400,"Europe",8,4,6,4,4,8,8
52216,"Alter Rachelsee",48.9723,13.4001,1040,"Europe",3,3,3,3,6,4,4
52218,"Rachelsee",48.9743,13.4014,1057,"Europe",3,3,3,3,6,4,4
52219,"Rachelsee",48.9743,13.4014,1057,"Europe",3,3,3,3,6,4,4
52223,"Biogradsko Forest Hollow #1",42.90155,19.60225,1155,"Europe",3,6,3,2,6,3,3
52229,"Engbertsdijksveen",52.4741,6.66741,14,"Europe",3,3,3,3,3,6,6
52236,"Asi Gonia",35.24881,24.27795,780,"Europe",3,7,7,2,7,6,6
52238,"Plateau de Prémery",47.19861,3.30306,338,"Europe",3,3,3,3,3,3,6
52248,"Gölhisar Gölü",37.13333,29.6,951,"Europe",4,6,6,6,7,6,6
52250,"Nar Gölü",38.34,34.45639,1363,"Europe",3,6,6,6,6,6,6
52257,"Tecer Gölü",39.43139,37.08361,1393,"Europe",3,6,6,6,6,6,6
52260,"Prokosko Jezero",43.95722,17.75472,1670,"Europe",3,6,3,2,6,3,3
52266,"Skokholm island",51.69442,-5.27955,40,"Europe",6,3,3,3,7,6,6
52268,"Gölhisar Gölü",37.13333,29.6,951,"Europe",3,6,6,6,7,6,6
52283,"Issyk-Kul Lake",42.39806,77.28389,1607,"Asia",7,7,6,6,7,7,6
52307,"Dudinghausener See",53.90687,12.21268,23,"Europe",3,3,3,3,3,6,4
52424,"Stangenfilz",48.94017,13.486,1140,"Europe",3,3,3,3,6,4,4
52425,"Rachelsee",48.9743,13.4014,1057,"Europe",3,3,3,3,6,4,4
52429,"Belauer See",54.09854,10.25111,30,"Europe",3,3,3,3,3,6,4
